Transaction Detail by Account,,,,,,,,,
And Company (Spicy Cubes),,,,,,,,,
"January 1-December 3, 2025",,,,,,,,,

,Transaction date,Transaction type,Num,Name,Class full name,Memo/Description,Account full name,Amount,Balance
,01/27/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250126 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3814760 EED:250127 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX4760 TC,1060 Maverick Holding,"2,988.98","9,200.68"
,01/27/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250126 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3814756 EED:250127 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX4756 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-29.88,"9,170.80"
,01/28/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250127 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX8133721 EED:250128 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX3721 TC,1060 Maverick Holding,"2,026.59","11,197.39"
,01/28/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250127 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8133718 EED:250128 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX3718 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-20.27,"11,177.12"
,01/29/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250128 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2248659 EED:250129 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX8659 TC,1060 Maverick Holding,"3,764.72","14,941.84"
,01/29/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250128 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2248651 EED:250129 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8651 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-37.66,"14,904.18"
,01/29/2025,Transfer,,,,Online Transfer to MMA ...8398 transaction#: XXXXXXX9040 01/29,1020 CHASE SAVINGS (8398),"-1,000.00","13,904.18"
,01/30/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250129 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX4031052 EED:250130 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1052 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-55.58,"13,848.60"
,01/30/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250129 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX4031055 EED:250130 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1055 TC,1060 Maverick Holding,"5,458.74","19,307.34"
,01/31/2025,Expense,,Ava Gambino,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250130 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0798693 EED:250131 IND ID:XXXXXXXX87772 IND NAME:ROBERTO NO EL TRN: XXXXXX8693 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"19,277.34"
,01/31/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250130 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX0677159 EED:250131 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX7159 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-61.41,"19,215.93"
,01/31/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250130 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX0677152 EED:250131 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX7152 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-34.89,"19,181.04"
,01/31/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250130 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX0677163 EED:250131 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX7163 TC,1060 Maverick Holding,"6,036.71","25,217.75"
,02/01/2025,Expense,,Giovanna Vanna,,Zelle payment to Giovanna (Vanna) XXXXXXX2603,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-721.84,"24,495.91"
,02/01/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250131 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX0132740 EED:250203 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX2740 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-24.37,"24,471.54"
,02/01/2025,Expense,,Dominika Nikolik,,Zelle payment to Dominika Nikolik JPM99aws5m04,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-1,019.46","23,452.08"
,02/01/2025,Expense,,Hannah,,Zelle payment to Hannah JPM99awsfs1s,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-33.63,"23,418.45"
,02/01/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250131 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX0132745 EED:250203 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX2745 TC,1060 Maverick Holding,"2,371.72","25,790.17"
,02/01/2025,Expense,,Yanellis,,Zelle payment to Yanellis XXXXXXX4622,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-33.00,"25,757.17"
,02/01/2025,Expense,,Giovanna Vanna,,Zelle payment to Giovanna (Vanna) XXXXXXX9164,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-200.00,"25,557.17"
,02/03/2025,Check,,Chase Bank,,ONLINE DOMESTIC WIRE FEE,6210 Bank Charges & Fees,-25.00,"25,532.17"
,02/03/2025,Expense,,Pamela Abigail,,"ONLINE DOMESTIC WIRE TRANSFER VIA: CAPITAL ONE NA/XXXXX6110 A/C: PAMELA SEEK HEDGESVILLE WV X5427 US REF: 550 RETAINER, 534.56 AFFILIATE, 500LEADERBOARD IMAD: 0 203MMQFMP2MXX9305 TRN: XXXXXX5034 ES 02/03",6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-1,621.23","23,910.94"
,02/03/2025,Check,,Chase Bank,,ONLINE DOMESTIC WIRE FEE,6210 Bank Charges & Fees,-25.00,"23,885.94"
,02/03/2025,Expense,,Molly B,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250202 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5556226 EED:250203 IND ID:XXXXXXXX50961 IND NAME:ROBERTO NO EL TRN: XXXXXX6226 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-500.00,"23,385.94"
,02/03/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250202 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5705143 EED:250203 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5143 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-62.69,"23,323.25"
,02/03/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250202 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX5705147 EED:250203 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5147 TC,1060 Maverick Holding,"6,074.80","29,398.05"
,02/03/2025,Expense,,Antonio Rizzo,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250202 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5556539 EED:250203 IND ID:XXXXXXXX36049 IND NAME:ROBERTO NO EL TRN: XXXXXX6539 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-500.00,"28,898.05"
,02/03/2025,Expense,,ASHLI EVANS,,"ONLINE DOMESTIC WIRE TRANSFER VIA: US BANK TENNESSEE/XXXXX0059 A/C: ASHLI EVANS KNOXSVILLE TN X7923 US REF: 2500 CM, 1100 POSTING, 2816 AFFILIATE, 1613 REV SHAR E, 1000 MOST VIEWS IMAD: 0203MMQFMP2LXX1113 TRN: XXXXXX5034 ES 02/03",6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-9,029.00","19,869.05"
,02/03/2025,Expense,,ARYN PAULI,,"ONLINE DOMESTIC WIRE TRANSFER VIA: BUSEY BK CHAMPAIGN/XXXXX2568 A/C: ARYN PAULI PEORIA IL X1615 US REF: 660 RETAINER/MP BONUS, 468 AFFILIATE/TIME/08:03 IMAD: 02 03MMQFMP2KXX9376 TRN: XXXXXX5034 ES 02/03",6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-1,128.01","18,741.04"
,02/03/2025,Check,,Chase Bank,,ONLINE DOMESTIC WIRE FEE,6210 Bank Charges & Fees,-25.00,"18,716.04"
,02/03/2025,Expense,,Emilia Oviedo,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250202 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5556316 EED:250203 IND ID:XXXXXXXX04740 IND NAME:ROBERTO NO EL TRN: XXXXXX6316 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-250.00,"18,466.04"
,02/03/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250131 CO ENTRY DESCR:MERCH FEESSEC:CCD TRACE#:XXXXXXXX5704096 EED:250203 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX4096 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,"-2,229.24","16,236.80"
,02/03/2025,Check,,Chase Bank,,ONLINE DOMESTIC WIRE FEE,6210 Bank Charges & Fees,-25.00,"16,211.80"
,02/03/2025,Expense,,Erna Kellmendi,,"ONLINE DOMESTIC WIRE TRANSFER A/C: ERNA KELLMENDI CHICAGO IL XXXXX-2306 US REF: 715 RETAINER/MP BONUS, 414.07 AFF,200 LEADERBOARD TRN: XXXXXX5034 ES 02/03",6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-1,329.07","14,882.73"
,02/04/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250203 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX7079168 EED:250204 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9168 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-19.21,"14,863.52"
,02/04/2025,Expense,,Deshyra Hubard,,Zelle payment to Deshyra Hubard JPM99ax3yehz,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-996.43,"13,867.09"
,02/04/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250203 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX7079163 EED:250204 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9163 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-54.08,"13,813.01"
,02/04/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250203 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX7079172 EED:250204 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9172 TC,1060 Maverick Holding,"1,922.22","15,735.23"
,02/04/2025,Expense,,Heidi Duro,,Zelle payment to Heidi Duro JPM99ax1ypho,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"15,705.23"
,02/04/2025,Expense,,AUTHNET GATEWAY,,ORIG CO NAME:AUTHNET GATEWAY ORIG ID:XXXXXX8569 DESC DATE: CO ENTRY DESCR:BILLING SEC:CCD TRACE#:XXXXXXXX4015688 EED:250204 IND ID:139891271 IND NAME:& COMPANY LLC TRN: XXXXXX5688 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-118.70,"15,586.53"
,02/05/2025,Expense,,Tyasia Shamblee,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250204 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX4472165 EED:250205 IND ID:XXXXXXXX22501 IND NAME:ROBERTO NO EL TRN: XXXXXX2165 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"15,556.53"
,02/05/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250204 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX4333645 EED:250205 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX3645 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-21.96,"15,534.57"
,02/05/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250204 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX4333638 EED:250205 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX3638 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-39.89,"15,494.68"
,02/05/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250204 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX4333650 EED:250205 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX3650 TC,1060 Maverick Holding,"2,195.32","17,690.00"
,02/06/2025,Expense,,Gabbi Mack,,Zelle payment to Gabbi Mack JPM99ax9y58b,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"17,660.00"
,02/06/2025,Credit Card Payment,,,,Payment Thank You-Mobile,2100 R. NOEL (1487) - 1,"-3,000.00","14,660.00"
,02/06/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250205 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX4661698 EED:250206 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1698 TC,1060 Maverick Holding,"2,692.58","17,352.58"
,02/06/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250205 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX4661716 EED:250206 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1716 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-26.92,"17,325.66"
,02/07/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250206 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3575382 EED:250207 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5382 TC,1060 Maverick Holding,"3,492.39","20,818.05"
,02/07/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250206 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3575451 EED:250207 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5451 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-35.16,"20,782.89"
,02/08/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250207 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX4843899 EED:250210 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX3899 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-45.41,"20,737.48"
,02/08/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250207 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX4843930 EED:250210 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX3930 TC,1060 Maverick Holding,"4,510.21","25,247.69"
,02/10/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250209 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX9575647 EED:250210 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5647 TC,1060 Maverick Holding,"21,134.74","46,382.43"
,02/10/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250209 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX9575642 EED:250210 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5642 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-211.95,"46,170.48"
,02/11/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250210 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3423266 EED:250211 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX3266 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-106.29,"46,064.19"
,02/11/2025,Credit Card Payment,,,,Payment to Chase card ending in 0444 02/11,2110 R. NOEL (8277) - 1,"-4,020.95","42,043.24"
,02/11/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250210 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3423019 EED:250211 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX3019 TC,1060 Maverick Holding,"10,629.55","52,672.79"
,02/12/2025,Credit Card Payment,,,,Payment Thank You-Mobile,2100 R. NOEL (1487) - 1,"-10,000.00","42,672.79"
,02/12/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250211 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX8241668 EED:250212 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1668 TC,1060 Maverick Holding,"6,942.06","49,614.85"
,02/12/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250211 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8241663 EED:250212 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1663 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-71.40,"49,543.45"
,02/12/2025,Expense,,Rachael Geiger,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250211 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX8159803 EED:250212 IND ID:XXXXXXXX01263 IND NAME:ROBERTO NO EL TRN: XXXXXX9803 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"49,513.45"
,02/12/2025,Expense,,Natalie Woytek,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250211 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX8159805 EED:250212 IND ID:XXXXXXXX96497 IND NAME:ROBERTO NO EL TRN: XXXXXX9805 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"49,483.45"
,02/13/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250212 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3566799 EED:250213 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX6799 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-56.49,"49,426.96"
,02/13/2025,Expense,,OUTPOST BRANDS,,ONLINE DOMESTIC WIRE TRANSFER VIA: TRUIST BANK/XXXXX1387 A/C: OUTPOST BRANDS DAYTONA BEACH FL X2117 US IMAD: 0213MMQFMP2NXX6893 TRN: XXXXXX5044 ES 02/13,1300 Inventory Asset,"-3,462.50","45,964.46"
,02/13/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250212 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3566813 EED:250213 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX6813 TC,1060 Maverick Holding,"5,569.65","51,534.11"
,02/13/2025,Check,,Chase Bank,,ONLINE DOMESTIC WIRE FEE,6210 Bank Charges & Fees,-25.00,"51,509.11"
,02/14/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250213 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5437214 EED:250214 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX7214 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-41.41,"51,467.70"
,02/14/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250213 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX5437203 EED:250214 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX7203 TC,1060 Maverick Holding,"4,110.75","55,578.45"
,02/15/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250214 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX4567523 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX7523 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-60.47,"55,517.98"
,02/15/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250214 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX4567561 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX7561 TC,1060 Maverick Holding,"5,862.58","61,380.56"
,02/17/2025,Expense,,Dominika Nikolik,,Zelle payment to Dominika Nikolik JPM99aygn1w4,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-1.00,"61,379.56"
,02/17/2025,Expense,,ASHLI EVANS,,Zelle payment to Ashli Tabs JPM99aygnog9,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"61,349.56"
,02/18/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250216 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX5620665 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX0665 TC,1060 Maverick Holding,"14,689.83","76,039.39"
,02/18/2025,Expense,,Cortney Jordan Booth,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250217 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5633319 EED:250218 IND ID:XXXXXXXX25657 IND NAME:ROBERTO NO EL TRN: XXXXXX3319 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"76,009.39"
,02/18/2025,Expense,,Kamila Duran,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250217 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5633884 EED:250218 IND ID:XXXXXXXX67766 IND NAME:ROBERTO NO EL TRN: XXXXXX3884 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"75,979.39"
,02/18/2025,Deposit,,SPICY CUBES,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250217 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX5839928 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9928 TC,1060 Maverick Holding,"5,421.23","81,400.62"
,02/18/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250216 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5620627 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX0627 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-154.30,"81,246.32"
,02/18/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250217 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5839924 EED:250218 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9924 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-55.02,"81,191.30"
,02/19/2025,Expense,,Tyasia Shamblee,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250218 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX2962508 EED:250219 IND ID:XXXXXXXX90631 IND NAME:ROBERTO NO EL TRN: XXXXXX2508 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-50.00,"81,141.30"
,02/19/2025,Expense,,M MERCHANT,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250218 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX6468510 EED:250219 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8510 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,-39.62,"81,101.68"
